,DR.NUMBER,DATE.REPORTED,DATE.OCCURRED,H,M,AREA.ID,AREA.NAME,REPORTING.DISTRICT,CRIME.CODE,CRIME.CODE.DESCRIPTION,MO.CODES,VICTIM.AGE,VICTIM.SEX,VICTIM.DESCENT,PREMISE.CODE,PREMISE.DESCRIPTION,WEAPON.USED.CODE,WEAPON.DESCRIPTION,STATUS.CODE,STATUS.DESCRIPTION,CRIME.CODE.1,CRIME.CODE.2,CRIME.CODE.3,CRIME.CODE.4,ADDRESS,CROSS.STREET,LOCATION,LATITUDE,LONGITUDE,geometry,index_right,CT10,GEOID10,LABEL,OBJECTID,Shape_STAr,Shape_STLe,X_Center,Y_Center,date_occ_year,date_occ_month,date_occ_day,crime_type,crime_premise,crime_weapon,newdate
1715,160416088,10/8/16,10/8/16,11,30,4,Hollenbeck,412,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0202 0416,50,M,H,101,STREET,308,STICK,IC,Invest Cont,230,NA,NA,NA,PASADENA                     AV,AVENUE 24,"(34.076, -118.217)",34.076,-118.217,POINT (-118.217 34.076),1598,199000,6037199000,1990,1600,16798035.56,19033.86045,6495228,1851618,2016,10,8,AGGRAVATED ASSAULT,STREET,STICK,2016 10
1716,160417818,11/20/16,11/19/16,11,0,4,Hollenbeck,412,624,BATTERY - SIMPLE ASSAULT,0416 1218 2004 0913,51,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,AVENUE 26,DALY,"(34.0784, -118.2172)",34.0784,-118.2172,POINT (-118.2172 34.0784),1598,199000,6037199000,1990,1600,16798035.56,19033.86045,6495228,1851618,2016,11,19,SIMPLE ASSAULT,STREET,STRONG-ARM,2016 11
1717,160418844,12/16/16,12/16/16,24,30,4,Hollenbeck,412,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 2004 1218 1402,50,F,H,110,FREEWAY,NA,,AO,Adult Other,440,998,NA,NA,FIGUEROA,AVENUE 26,"(34.0806, -118.2176)",34.0806,-118.2176,POINT (-118.2176 34.0806),1598,199000,6037199000,1990,1600,16798035.56,19033.86045,6495228,1851618,2016,12,16,THEFT,OTHERS,OTHERS,2016 12
1718,160401378,12/29/16,12/29/16,4,30,4,Hollenbeck,412,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 2004 0445 0411,25,F,H,152,UNDERPASS/BRIDGE*,215,MACHETE,AA,Adult Arrest,230,998,NA,NA,IMPERIAL                     FY,26TH                         AV,"(34.0806, -118.2176)",34.0806,-118.2176,POINT (-118.2176 34.0806),1598,199000,6037199000,1990,1600,16798035.56,19033.86045,6495228,1851618,2016,12,29,AGGRAVATED ASSAULT,OTHERS,OTHERS,2016 12
1719,170404192,1/5/17,1/5/17,14,30,4,Hollenbeck,411,330,BURGLARY FROM VEHICLE,0344 1302 0377 1218,57,M,B,101,STREET,NA,,IC,Invest Cont,330,NA,NA,NA,2200    HUMBOLDT                     ST,,"(34.0783, -118.2205)",34.0783,-118.2205,POINT (-118.2205 34.0783),1598,199000,6037199000,1990,1600,16798035.56,19033.86045,6495228,1851618,2017,1,5,OTHERS,STREET,OTHERS,2017 01
1720,170412192,7/4/17,7/4/17,2,35,4,Hollenbeck,412,210,ROBBERY,0305 0416 0344 1218,37,M,W,158,,NA,,IC,Invest Cont,210,NA,NA,NA,FIGUEROA,HARBOR                       FY,"(34.0806, -118.2176)",34.0806,-118.2176,POINT (-118.2176 34.0806),1598,199000,6037199000,1990,1600,16798035.56,19033.86045,6495228,1851618,2017,7,4,ROBBERY,OTHERS,OTHERS,2017 07
1721,170413338,7/29/17,7/29/17,6,50,4,Hollenbeck,411,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 0114",1402 0329 1307 2004 1218,47,F,H,101,STREET,NA,,AO,Adult Other,740,998,NA,NA,HUMBOLDT,AVENUE 21,"(34.0775, -118.2217)",34.0775,-118.2217,POINT (-118.2217 34.0775),1598,199000,6037199000,1990,1600,16798035.56,19033.86045,6495228,1851618,2017,7,29,OTHERS,STREET,OTHERS,2017 07
1722,171114667,8/5/17,8/5/17,15,0,11,Northeast,1189,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1218,48,F,W,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,NA,NA,NA,3700    MARMION                      WY,,"(34.0862, -118.2174)",34.0862,-118.2174,POINT (-118.2174 34.0862),1598,199000,6037199000,1990,1600,16798035.56,19033.86045,6495228,1851618,2017,8,5,SIMPLE ASSAULT,OTHERS,STRONG-ARM,2017 08
1723,160218473,10/7/16,10/7/16,15,5,2,Rampart,246,624,BATTERY - SIMPLE ASSAULT,0416 2000 0401 1218,49,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,NA,NA,NA,7TH                          ST,BURLINGTON                   AV,"(34.0598, -118.2734)",34.0598,-118.2734,POINT (-118.2734 34.0598),935,208903,6037208903,2089.03,937,1714533.479,7038.480759,6478870,1844257,2016,10,7,SIMPLE ASSAULT,STREET,STRONG-ARM,2016 10
1724,160219373,10/26/16,10/25/16,16,20,2,Rampart,246,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1218 1813 0416,30,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,NA,NA,NA,600 S  WESTLAKE                     AV,,"(34.0598, -118.2734)",34.0598,-118.2734,POINT (-118.2734 34.0598),935,208903,6037208903,2089.03,937,1714533.479,7038.480759,6478870,1844257,2016,10,25,SIMPLE ASSAULT,SIDEWALK,STRONG-ARM,2016 10
1725,160220227,11/11/16,11/10/16,1,1,2,Rampart,246,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0416 0417,47,M,W,102,SIDEWALK,304,CLUB/BAT,IC,Invest Cont,230,NA,NA,NA,2000    WILSHIRE                     BL,,"(34.0574, -118.2747)",34.0574,-118.2747,POINT (-118.2747 34.0574),935,208903,6037208903,2089.03,937,1714533.479,7038.480759,6478870,1844257,2016,11,10,AGGRAVATED ASSAULT,SIDEWALK,OTHERS,2016 11
1726,160220289,11/11/16,11/11/16,18,0,2,Rampart,247,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0342 0416 0417 0302 0906 0319 0432 0371 0421 1218,51,F,O,102,SIDEWALK,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,NA,NA,NA,MARYLAND                     AV,BURLINGTON,"(34.0602, -118.2713)",34.0602,-118.2713,POINT (-118.2713 34.0602),935,208903,6037208903,2089.03,937,1714533.479,7038.480759,6478870,1844257,2016,11,11,AGGRAVATED ASSAULT,SIDEWALK,OTHERS,2016 11
1727,170205734,2/5/17,1/31/17,16,0,2,Rampart,265,815,SEXUAL PENTRATION WITH A FOREIGN OBJECT,1218 1206 0500,22,F,H,158,,NA,,IC,Invest Cont,815,NA,NA,NA,8TH,ALVARADO,"(34.0598, -118.2734)",34.0598,-118.2734,POINT (-118.2734 34.0598),935,208903,6037208903,2089.03,937,1714533.479,7038.480759,6478870,1844257,2017,1,31,OTHERS,OTHERS,OTHERS,2017 01
1728,160516829,10/7/16,10/7/16,3,45,5,Harbor,503,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1218 0416 1309,42,M,B,104,DRIVEWAY,307,VEHICLE,AO,Adult Other,626,NA,NA,NA,1000    BAYVIEW                      LN,,"(33.7915, -118.2939)",33.7915,-118.2939,POINT (-118.2939 33.7915),69,294410,6037294410,2944.1,70,8975832.89,12597.18841,6473584,1747587,2016,10,7,SIMPLE ASSAULT,OTHERS,OTHERS,2016 10
1729,160517089,10/12/16,10/12/16,1,40,5,Harbor,503,121,"RAPE, FORCIBLE",1402 1415 0527 0400 2004 1218 2002 1817,47,F,W,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,121,998,NA,NA,1000    PACIFIC COAST                HY,,"(33.7941, -118.29)",33.7941,-118.29,POINT (-118.29 33.7941),69,294410,6037294410,2944.1,70,8975832.89,12597.18841,6473584,1747587,2016,10,12,RAPE,OTHERS,STRONG-ARM,2016 10
1730,160517213,10/14/16,10/13/16,24,30,5,Harbor,503,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0416 0419 1218 2004,33,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,NA,NA,NA,PACIFIC COAST,VERMONT,"(33.791, -118.2917)",33.791,-118.2917,POINT (-118.2917 33.791),69,294410,6037294410,2944.1,70,8975832.89,12597.18841,6473584,1747587,2016,10,13,SIMPLE ASSAULT,STREET,STRONG-ARM,2016 10
1731,160501261,12/5/16,12/2/16,16,0,5,Harbor,503,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 1206 0416 1218,44,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,NA,NA,NA,1400 W  PACIFIC COAST                HY,,"(33.7941, -118.29)",33.7941,-118.29,POINT (-118.29 33.7941),69,294410,6037294410,2944.1,70,8975832.89,12597.18841,6473584,1747587,2016,12,2,AGGRAVATED ASSAULT,PARKING LOT,STRONG-ARM,2016 12
1732,160519855,12/10/16,12/10/16,18,45,5,Harbor,503,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1814 2004 1218 0447,58,M,W,509,MOBILE HOME/TRAILERS/CONSTRUCTION TRAILERS/RV'S/MOTORHOME,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,626,NA,NA,NA,251ST,MARIGOLD,"(33.7968, -118.2959)",33.7968,-118.2959,POINT (-118.2959 33.7968),69,294410,6037294410,2944.1,70,8975832.89,12597.18841,6473584,1747587,2016,12,10,SIMPLE ASSAULT,OTHERS,OTHERS,2016 12
1733,160520045,12/14/16,12/14/16,18,10,5,Harbor,503,210,ROBBERY,0371 0416 0429 0447 0344 0913 1816 2005 1218 0417,19,F,W,104,DRIVEWAY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,NA,NA,NA,1000 W  252ND                        ST,,"(33.7958, -118.2937)",33.7958,-118.2937,POINT (-118.2937 33.7958),69,294410,6037294410,2944.1,70,8975832.89,12597.18841,6473584,1747587,2016,12,14,ROBBERY,OTHERS,STRONG-ARM,2016 12
1734,160816873,10/7/16,10/7/16,16,20,8,West LA,851,624,BATTERY - SIMPLE ASSAULT,1218 0334 0416 0445 0446 2004 0913 1206,57,M,W,102,SIDEWALK,308,STICK,AO,Adult Other,624,NA,NA,NA,BUNDY,OHIO,"(34.0389, -118.4613)",34.0389,-118.4613,POINT (-118.4613 34.0389),590,267502,6037267502,2675.02,591,4679180.696,8926.775775,6421648,1836369,2016,10,7,SIMPLE ASSAULT,SIDEWALK,STICK,2016 10
1735,170808117,3/31/17,3/31/17,6,0,8,West LA,851,624,BATTERY - SIMPLE ASSAULT,0416 0305 0913 1218,53,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,OHIO                         AV,BUNDY                        DR,"(34.0402, -118.4629)",34.0402,-118.4629,POINT (-118.4629 34.0402),590,267502,6037267502,2675.02,591,4679180.696,8926.775775,6421648,1836369,2017,3,31,SIMPLE ASSAULT,STREET,STRONG-ARM,2017 03
1736,170812236,7/1/17,7/1/17,9,0,8,West LA,851,624,BATTERY - SIMPLE ASSAULT,1218 0417 0400,50,F,O,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,CENTINELA,PICO                         BL,"(34.0375, -118.4622)",34.0375,-118.4622,POINT (-118.4622 34.0375),590,267502,6037267502,2675.02,591,4679180.696,8926.775775,6421648,1836369,2017,7,1,SIMPLE ASSAULT,SIDEWALK,STRONG-ARM,2017 07
1737,161717618,10/8/16,10/7/16,19,0,17,Devonshire,1761,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0447 1218 2004 1814,52,F,W,108,PARKING LOT,NA,,AO,Adult Other,626,NA,NA,NA,9300    VALLEY CIRCLE                BL,,"(34.2448, -118.6134)",34.2448,-118.6134,POINT (-118.6134 34.2448),333,113237,6037113237,1132.37,334,51094882.94,36474.99931,6376497,1911807,2016,10,7,SIMPLE ASSAULT,PARKING LOT,OTHERS,2016 10
1738,161718411,10/22/16,10/22/16,1,45,17,Devonshire,1761,624,BATTERY - SIMPLE ASSAULT,0416 1218,52,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,NA,NA,NA,PLUMMER                      ST,JORDAN                       AV,"(34.2427, -118.604)",34.2427,-118.604,POINT (-118.604 34.2427),333,113237,6037113237,1132.37,334,51094882.94,36474.99931,6376497,1911807,2016,10,22,SIMPLE ASSAULT,STREET,STRONG-ARM,2016 10
1739,161718500,10/24/16,10/24/16,23,50,17,Devonshire,1761,860,BATTERY WITH SEXUAL CONTACT,2000 1218 0416 0448,52,F,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,860,NA,NA,PLUMMER                      ST,JORDAN                       AV,"(34.2427, -118.604)",34.2427,-118.604,POINT (-118.604 34.2427),333,113237,6037113237,1132.37,334,51094882.94,36474.99931,6376497,1911807,2016,10,24,OTHERS,SIDEWALK,STRONG-ARM,2016 10
1740,161919684,10/8/16,10/7/16,20,0,19,Mission,1913,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0342 0445 0334 1206 1218 0906 0411 0209,40,M,H,102,SIDEWALK,207,OTHER KNIFE,IC,Invest Cont,230,NA,NA,NA,HERRICK,RYAN,"(34.3082, -118.4569)",34.3082,-118.4569,POINT (-118.4569 34.3082),550,106520,6037106520,1065.2,551,23741639.03,19779.30001,6422347,1935101,2016,10,7,AGGRAVATED ASSAULT,SIDEWALK,KNIFE,2016 10
1741,171916334,8/10/17,8/9/17,12,0,19,Mission,1913,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2033 1218 2000 1814 0411,34,M,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,236,NA,NA,NA,14700    LAKESIDE                     ST,,"(34.3076, -118.4529)",34.3076,-118.4529,POINT (-118.4529 34.3076),550,106520,6037106520,1065.2,551,23741639.03,19779.30001,6422347,1935101,2017,8,9,AGGRAVATED ASSAULT,DWELLING,OTHERS,2017 08
1742,160516921,10/8/16,10/8/16,16,7,5,Harbor,589,237,CHILD NEGLECT (SEE 300 W.I.C.),1218 1257 2004 0553,NA,F,H,101,STREET,NA,,AO,Adult Other,237,NA,NA,NA,3700    STEPHEN M WHITE              DR,,"(33.7105, -118.286)",33.7105,-118.286,POINT (-118.286 33.7105),5,297601,6037297601,2976.01,6,7986145.052,20183.84337,6474243,1718161,2016,10,8,OTHERS,STREET,OTHERS,2016 10
1743,170514961,8/23/17,8/23/17,9,30,5,Harbor,589,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0448 1218 1814 2000,39,F,W,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,NA,NA,NA,3700    STEPHEN M WHITE              DR,,"(33.7105, -118.286)",33.7105,-118.286,POINT (-118.286 33.7105),5,297601,6037297601,2976.01,6,7986145.052,20183.84337,6474243,1718161,2017,8,23,SIMPLE ASSAULT,PARKING LOT,STRONG-ARM,2017 08
1744,170515052,8/25/17,8/24/17,16,0,5,Harbor,589,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),0385 1300 0354 1218,54,F,W,108,PARKING LOT,NA,,IC,Invest Cont,331,NA,NA,NA,STEPHEN M WHITE,PACIFIC,"(33.7116, -118.2879)",33.7116,-118.2879,POINT (-118.2879 33.7116),5,297601,6037297601,2976.01,6,7986145.052,20183.84337,6474243,1718161,2017,8,24,THEFT,PARKING LOT,OTHERS,2017 08
1745,161016603,10/8/16,10/8/16,13,35,10,West Valley,1065,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 1218 0411 1402 1414,53,M,H,101,STREET,221,GLASS,AA,Adult Arrest,230,998,NA,NA,WHITE OAK                    AV,VENTURA                      BL,"(34.1654, -118.5186)",34.1654,-118.5186,POINT (-118.5186 34.1654),296,139504,6037139504,1395.04,297,3111319.395,8102.19445,6404293,1883571,2016,10,8,AGGRAVATED ASSAULT,STREET,OTHERS,2016 10
1746,171010281,5/9/17,5/9/17,18,0,10,West Valley,1065,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218 2004 0913,49,M,W,102,SIDEWALK,NA,,IC,Invest Cont,440,NA,NA,NA,ZELZAH                       AV,VENTURA                      BL,"(34.1636, -118.522)",34.1636,-118.522,POINT (-118.522 34.1636),296,139504,6037139504,1395.04,297,3111319.395,8102.19445,6404293,1883571,2017,5,9,THEFT,SIDEWALK,OTHERS,2017 05
1747,160816934,10/9/16,10/9/16,2,0,8,West LA,882,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1218 0429,20,F,B,103,ALLEY,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,NA,NA,NA,GAYLEY,LE CONTE,"(34.038, -118.4436)",34.038,-118.4436,POINT (-118.4436 34.038),594,267700,6037267700,2677,595,8751237.713,12188.71681,6427104,1836768,2016,10,9,AGGRAVATED ASSAULT,OTHERS,OTHERS,2016 10
1748,170805252,1/29/17,1/29/17,12,30,8,West LA,882,624,BATTERY - SIMPLE ASSAULT,1822 0400 0421 1218,49,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,TENNESSEE                    AV,SAWTELLE                     AV,"(34.0361, -118.44)",34.0361,-118.44,POINT (-118.44 34.0361),594,267700,6037267700,2677,595,8751237.713,12188.71681,6427104,1836768,2017,1,29,SIMPLE ASSAULT,STREET,STRONG-ARM,2017 01
1749,170813967,8/9/17,8/8/17,17,0,8,West LA,882,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0408 0400 2004 1218,37,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,NA,NA,NA,OLYMPIC                      BL,BELOIT                       AV,"(34.0382, -118.4412)",34.0382,-118.4412,POINT (-118.4412 34.0382),594,267700,6037267700,2677,595,8751237.713,12188.71681,6427104,1836768,2017,8,8,SIMPLE ASSAULT,STREET,STRONG-ARM,2017 08
1750,170813994,8/9/17,8/9/17,23,50,8,West LA,884,624,BATTERY - SIMPLE ASSAULT,2004 1218 0400 0416,62,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,PICO                         BL,SAWTELLE                     BL,"(34.0352, -118.4387)",34.0352,-118.4387,POINT (-118.4387 34.0352),594,267700,6037267700,2677,595,8751237.713,12188.71681,6427104,1836768,2017,8,9,SIMPLE ASSAULT,STREET,STRONG-ARM,2017 08
1751,161016650,10/10/16,10/9/16,8,30,10,West Valley,1009,624,BATTERY - SIMPLE ASSAULT,2004 1218 0913 0444 0429,45,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,HASKELL                      AV,S  ROSCOE                       BL,"(34.2214, -118.4749)",34.2214,-118.4749,POINT (-118.4749 34.2214),510,117404,6037117404,1174.04,511,19003957.9,17700.6525,6416855,1905875,2016,10,9,SIMPLE ASSAULT,STREET,STRONG-ARM,2016 10
1752,161718607,10/25/16,10/25/16,15,0,17,Devonshire,1799,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 2004 0445 0212,50,F,H,101,STREET,212,BOTTLE,IC,Invest Cont,230,NA,NA,NA,BRYANT,WILBUR,"(34.2249, -118.4792)",34.2249,-118.4792,POINT (-118.4792 34.2249),510,117404,6037117404,1174.04,511,19003957.9,17700.6525,6416855,1905875,2016,10,25,AGGRAVATED ASSAULT,STREET,OTHERS,2016 10
1753,171700576,2/26/17,2/26/17,5,0,17,Devonshire,1799,815,SEXUAL PENTRATION WITH A FOREIGN OBJECT,1218 1814 0510 1415 0515 1402,47,F,W,101,STREET,NA,,AO,Adult Other,815,998,NA,NA,15600    PARTHENIA                    ST,,"(34.2284, -118.4788)",34.2284,-118.4788,POINT (-118.4788 34.2284),510,117404,6037117404,1174.04,511,19003957.9,17700.6525,6416855,1905875,2017,2,26,OTHERS,STREET,OTHERS,2017 02
1754,171007315,3/14/17,3/14/17,3,0,10,West Valley,1009,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 0416 1414 0359 0342 1218,35,M,H,102,SIDEWALK,102,HAND GUN,IC,Invest Cont,230,NA,NA,NA,HASKELL,ROSCOE,"(34.2214, -118.4749)",34.2214,-118.4749,POINT (-118.4749 34.2214),510,117404,6037117404,1174.04,511,19003957.9,17700.6525,6416855,1905875,2017,3,14,AGGRAVATED ASSAULT,SIDEWALK,GUN,2017 03
1755,171710500,5/3/17,5/2/17,23,30,17,Devonshire,1799,626,INTIMATE PARTNER - SIMPLE ASSAULT,1813 0429 0416 1218 2004 2000,46,F,W,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,NA,NA,NA,15600    ROSCOE                       BL,,"(34.2249, -118.4792)",34.2249,-118.4792,POINT (-118.4792 34.2249),510,117404,6037117404,1174.04,511,19003957.9,17700.6525,6416855,1905875,2017,5,2,SIMPLE ASSAULT,OTHERS,STRONG-ARM,2017 05
1756,171710671,5/6/17,5/6/17,4,15,17,Devonshire,1799,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0416 2004 1218,46,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,NA,NA,NA,ROSCOE                       BL,SAN DIEGO                    FY,"(34.2249, -118.4792)",34.2249,-118.4792,POINT (-118.4792 34.2249),510,117404,6037117404,1174.04,511,19003957.9,17700.6525,6416855,1905875,2017,5,6,SIMPLE ASSAULT,STREET,STRONG-ARM,2017 05
1757,161717768,10/9/16,10/9/16,19,50,17,Devonshire,1794,761,BRANDISH WEAPON,0416 0444 0429 0334 1218,58,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,761,NA,NA,PARTHENIA                    ST,LINDLEY                      AV,"(34.2287, -118.5273)",34.2287,-118.5273,POINT (-118.5273 34.2287),364,115104,6037115104,1151.04,365,10980287.7,20303.80128,6403702,1909220,2016,10,9,OTHERS,PARKING LOT,STRONG-ARM,2016 10
1758,161717769,10/9/16,10/9/16,19,50,17,Devonshire,1794,761,BRANDISH WEAPON,0334 0416 0429 0444 1218,58,M,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,761,NA,NA,PARTHENIA                    ST,LINDLEY                      AV,"(34.2287, -118.5273)",34.2287,-118.5273,POINT (-118.5273 34.2287),364,115104,6037115104,1151.04,365,10980287.7,20303.80128,6403702,1909220,2016,10,9,OTHERS,PARKING LOT,STRONG-ARM,2016 10
1759,161720323,10/10/16,10/9/16,20,0,17,Devonshire,1754,121,"RAPE, FORCIBLE",0419 0500 0504 0507 0527 1218 1415,23,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,NA,NA,10200    ETIWANDA                     AV,,"(34.2555, -118.5323)",34.2555,-118.5323,POINT (-118.5323 34.2555),334,111205,6037111205,1112.05,335,12474960.95,14717.27033,6399918,1915068,2016,10,9,RAPE,STREET,STRONG-ARM,2016 10
1760,171704004,12/31/16,12/26/16,10,0,17,Devonshire,1754,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,29,M,W,109,PARK/PLAYGROUND,NA,,IC,Invest Cont,440,NA,NA,NA,18300    LEMARSH                      ST,,"(34.2555, -118.5323)",34.2555,-118.5323,POINT (-118.5323 34.2555),334,111205,6037111205,1112.05,335,12474960.95,14717.27033,6399918,1915068,2016,12,26,THEFT,PARK/PLAYGROUND,OTHERS,2016 12
1761,171712160,6/4/17,6/3/17,21,30,17,Devonshire,1754,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411 0416 0417 0342 1300 1218,56,M,W,104,DRIVEWAY,207,OTHER KNIFE,IC,Invest Cont,230,NA,NA,NA,18500    VINTAGE                      ST,,"(34.251, -118.5385)",34.251,-118.5385,POINT (-118.5385 34.251),334,111205,6037111205,1112.05,335,12474960.95,14717.27033,6399918,1915068,2017,6,3,AGGRAVATED ASSAULT,OTHERS,KNIFE,2017 06
1762,171716488,8/27/17,8/27/17,20,0,17,Devonshire,1754,928,THREATENING PHONE CALLS/LETTERS,2004 1218 0913 0443,56,M,W,101,STREET,511,VERBAL THREAT,IC,Invest Cont,928,NA,NA,NA,10200    ETIWANDA                     AV,,"(34.2555, -118.5323)",34.2555,-118.5323,POINT (-118.5323 34.2555),334,111205,6037111205,1112.05,335,12474960.95,14717.27033,6399918,1915068,2017,8,27,OTHERS,STREET,OTHERS,2017 08
1763,161919744,10/10/16,10/9/16,14,0,19,Mission,1984,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0408 0429 1218 0355 0416,55,M,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,NA,NA,NA,CEDROS,PARTHENIA,"(34.2282, -118.4536)",34.2282,-118.4536,POINT (-118.4536 34.2282),311,120108,6037120108,1201.08,312,4164596.82,8449.484233,6423791,1906994,2016,10,9,AGGRAVATED ASSAULT,PARKING LOT,STRONG-ARM,2016 10
1764,161920797,10/21/16,10/21/16,10,30,19,Mission,1983,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",0913 0346 1218,46,F,H,101,STREET,NA,,IC,Invest Cont,341,NA,NA,NA,15000    PARTHENIA                    ST,,"(34.2282, -118.4592)",34.2282,-118.4592,POINT (-118.4592 34.2282),311,120108,6037120108,1201.08,312,4164596.82,8449.484233,6423791,1906994,2016,10,21,THEFT,STREET,OTHERS,2016 10
1765,161923732,12/20/16,12/19/16,15,55,19,Mission,1984,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0445 1402 0913 0342 0334 0421 1218,41,M,B,101,STREET,204,FOLDING KNIFE,JA,Juv Arrest,230,998,NA,NA,KESTER,PARTHENIA,"(34.2282, -118.4575)",34.2282,-118.4575,POINT (-118.4575 34.2282),311,120108,6037120108,1201.08,312,4164596.82,8449.484233,6423791,1906994,2016,12,19,AGGRAVATED ASSAULT,STREET,KNIFE,2016 12
